Job ID,Job Name,Submit,Start,End,Runtime / h,Scheduling Coefficient,Job Size / Nodes,Charged Usage / CUs,Raw Usage / CUs
1843151,u-ch427-n96-start-paper-x0-29.fcm_make2_um.19880901T0000Z,2022-06-17 19:19:39,2022-06-17 19:19:58,2022-06-17 19:28:32,0:08:34,0.964,1,0.143,0.143
1843165,u-ch427-n96-start-paper-x0-11.install_ancil.19880901T0000Z,2022-06-17 19:20:52,2022-06-17 19:20:53,2022-06-17 19:21:02,0:00:09,0.9,1,0.002,0.002
1843166,u-ch427-n96-start-paper-x0-12.install_ancil.19880901T0000Z,2022-06-17 19:21:04,2022-06-17 19:21:07,2022-06-17 19:21:17,0:00:10,0.769,1,0.003,0.003
1843167,u-ch427-n96-start-paper-x0-13.install_ancil.19880901T0000Z,2022-06-17 19:21:17,2022-06-17 19:21:20,2022-06-17 19:21:28,0:00:08,0.727,1,0.002,0.002
1843169,u-ch427-n96-start-paper-x0-14.install_ancil.19880901T0000Z,2022-06-17 19:21:26,2022-06-17 19:21:28,2022-06-17 19:21:35,0:00:07,0.778,1,0.002,0.002
1843170,u-ch427-n96-start-paper-x0-15.install_ancil.19880901T0000Z,2022-06-17 19:21:35,2022-06-17 19:21:36,2022-06-17 19:21:45,0:00:09,0.9,1,0.002,0.002
1843171,u-ch427-n96-start-paper-x0-16.install_ancil.19880901T0000Z,2022-06-17 19:21:47,2022-06-17 19:21:47,2022-06-17 19:21:57,0:00:10,1,1,0.003,0.003
1843174,u-ch427-n96-start-paper-x0-17.install_ancil.19880901T0000Z,2022-06-17 19:22:04,2022-06-17 19:22:04,2022-06-17 19:22:14,0:00:10,1,1,0.003,0.003
1843177,u-ch427-n96-start-paper-x0-18.install_ancil.19880901T0000Z,2022-06-17 19:22:17,2022-06-17 19:22:19,2022-06-17 19:22:28,0:00:09,0.818,1,0.002,0.002
1843179,u-ch427-n96-start-paper-x0-19.install_ancil.19880901T0000Z,2022-06-17 19:22:28,2022-06-17 19:22:32,2022-06-17 19:22:41,0:00:09,0.692,1,0.002,0.002
1843180,u-ch427-n96-start-paper-x0-21.install_ancil.19880901T0000Z,2022-06-17 19:22:40,2022-06-17 19:22:41,2022-06-17 19:22:49,0:00:08,0.889,1,0.002,0.002
1843181,u-ch427-n96-start-paper-x0-22.install_ancil.19880901T0000Z,2022-06-17 19:22:51,2022-06-17 19:22:51,2022-06-17 19:23:00,0:00:09,1,1,0.002,0.002
1843184,u-ch427-n96-start-paper-x0-23.install_ancil.19880901T0000Z,2022-06-17 19:23:05,2022-06-17 19:23:08,2022-06-17 19:23:18,0:00:10,0.769,1,0.003,0.003
1843185,u-ch427-n96-start-paper-x0-24.install_ancil.19880901T0000Z,2022-06-17 19:23:15,2022-06-17 19:23:20,2022-06-17 19:23:29,0:00:09,0.643,1,0.002,0.002
1843186,u-ch427-n96-start-paper-x0-25.install_ancil.19880901T0000Z,2022-06-17 19:23:25,2022-06-17 19:23:28,2022-06-17 19:23:37,0:00:09,0.75,1,0.002,0.002
1843190,u-ch427-n96-start-paper-x0-26.install_ancil.19880901T0000Z,2022-06-17 19:23:40,2022-06-17 19:23:43,2022-06-17 19:23:51,0:00:08,0.727,1,0.002,0.002
1843192,u-ch427-n96-start-paper-x0-27.install_ancil.19880901T0000Z,2022-06-17 19:23:54,2022-06-17 19:23:59,2022-06-17 19:24:09,0:00:10,0.667,1,0.003,0.003
1843194,u-ch427-n96-start-paper-x0-28.install_ancil.19880901T0000Z,2022-06-17 19:24:09,2022-06-17 19:24:12,2022-06-17 19:24:25,0:00:13,0.812,1,0.004,0.004
1843195,u-ch427-n96-start-paper-x0-29.install_ancil.19880901T0000Z,2022-06-17 19:24:25,2022-06-17 19:24:26,2022-06-17 19:24:40,0:00:14,0.933,1,0.004,0.004
1843302,u-ch427-n96-xml-temp8.ens_setup_all.19880901T0000Z,2022-06-17 19:39:27,2022-06-17 19:40:01,2022-06-17 19:40:38,0:00:37,0.521,1,0.01,0.01
1843303,u-ch427-n96-xml-temp8.install_cold.19880901T0000Z,2022-06-17 19:39:28,2022-06-17 19:39:31,2022-06-17 19:39:41,0:00:10,0.769,1,0.003,0.003
1843304,u-ch427-n96-xml-temp8.xml.19880901T0000Z,2022-06-17 19:39:30,2022-06-17 19:40:01,2022-06-17 19:40:15,0:00:14,0.311,1,0.004,0.004
1843308,u-ch427-n96-xml-temp8.fcm_make2_drivers.19880901T0000Z,2022-06-17 19:39:37,2022-06-17 19:40:01,2022-06-17 19:40:15,0:00:14,0.368,1,0.004,0.004
1843319,u-ch427-n96-xml-temp8.fcm_make2_um.19880901T0000Z,2022-06-17 19:39:50,2022-06-17 19:40:01,2022-06-17 19:48:37,0:08:36,0.979,1,0.143,0.143
1843341,u-ch427-n96-xml-temp8.install_ancil.19880901T0000Z,2022-06-17 19:44:36,2022-06-17 19:44:36,2022-06-17 19:44:45,0:00:09,1,1,0.002,0.002
1843434,u-ch427-n96-xml-temp8.atmos_main.19880901T0000Z,2022-06-17 19:50:01,2022-06-17 19:50:03,2022-06-17 19:51:54,0:01:51,0.982,21,0.647,0.647
1844392,u-ch427-n96-xml-temp16.ens_setup_all.19880901T0000Z,2022-06-17 22:45:42,2022-06-17 22:46:01,2022-06-17 22:46:23,0:00:22,0.537,1,0.006,0.006
1844393,u-ch427-n96-xml-temp16.install_cold.19880901T0000Z,2022-06-17 22:45:42,2022-06-17 22:45:43,2022-06-17 22:45:52,0:00:09,0.9,1,0.002,0.002
1844394,u-ch427-n96-xml-temp16.xml.19880901T0000Z,2022-06-17 22:45:42,2022-06-17 22:46:01,2022-06-17 22:46:13,0:00:12,0.387,1,0.003,0.003
1844398,u-ch427-n96-xml-temp16.fcm_make2_drivers.19880901T0000Z,2022-06-17 22:45:53,2022-06-17 22:46:01,2022-06-17 22:46:15,0:00:14,0.636,1,0.004,0.004
1844403,u-ch427-n96-xml-temp16.fcm_make2_um.19880901T0000Z,2022-06-17 22:46:07,2022-06-17 22:47:01,2022-06-17 22:55:47,0:08:46,0.907,1,0.146,0.146
1844464,u-ch427-n96-xml-temp16.install_ancil.19880901T0000Z,2022-06-17 22:50:48,2022-06-17 22:50:51,2022-06-17 22:51:02,0:00:11,0.786,1,0.003,0.003
1844559,u-ch427-n96-xml-temp16.atmos_main.19880901T0000Z,2022-06-17 22:56:19,2022-06-17 22:56:26,2022-06-17 22:58:10,0:01:44,0.937,9,0.26,0.26
1844815,u-ch427-n96-xml-temp16.ens_setup_all.19880901T0000Z,2022-06-17 23:19:07,2022-06-17 23:19:44,2022-06-17 23:20:11,0:00:27,0.422,1,0.007,0.007
1844816,u-ch427-n96-xml-temp16.install_cold.19880901T0000Z,2022-06-17 23:19:09,2022-06-17 23:19:11,2022-06-17 23:19:24,0:00:13,0.867,1,0.004,0.004
1844817,u-ch427-n96-xml-temp16.xml.19880901T0000Z,2022-06-17 23:19:09,2022-06-17 23:19:44,2022-06-17 23:19:58,0:00:14,0.286,1,0.004,0.004
1844820,u-ch427-n96-xml-temp16.fcm_make2_drivers.19880901T0000Z,2022-06-17 23:19:15,2022-06-17 23:19:44,2022-06-17 23:19:58,0:00:14,0.326,1,0.004,0.004
1844824,u-ch427-n96-xml-temp16.fcm_make2_um.19880901T0000Z,2022-06-17 23:19:28,2022-06-17 23:19:44,2022-06-17 23:28:25,0:08:41,0.97,1,0.145,0.145
1844886,u-ch427-n96-xml-temp16.install_ancil.19880901T0000Z,2022-06-17 23:24:16,2022-06-17 23:24:19,2022-06-17 23:24:29,0:00:10,0.769,1,0.003,0.003
1844944,u-ch427-n96-xml-temp16.atmos_main.19880901T0000Z,2022-06-17 23:29:39,2022-06-17 23:29:42,2022-06-17 23:31:11,0:01:29,0.967,13,0.321,0.321
1845198,u-ch427-n96-template-start-paper-ms-00.ens_setup_all.19880901T0000Z,2022-06-17 23:51:10,2022-06-17 23:52:11,2022-06-17 23:52:17,0:00:06,0.09,1,0.002,0.002
1845199,u-ch427-n96-template-start-paper-ms-00.install_cold.19880901T0000Z,2022-06-17 23:51:10,2022-06-17 23:51:18,2022-06-17 23:51:30,0:00:12,0.6,1,0.003,0.003
1845200,u-ch427-n96-template-start-paper-ms-00.xml.19880901T0000Z,2022-06-17 23:51:12,2022-06-17 23:52:11,2022-06-17 23:52:20,0:00:09,0.132,1,0.002,0.002
1845203,u-ch427-n96-template-start-paper-ms-00.fcm_make2_drivers.19880901T0000Z,2022-06-17 23:51:20,2022-06-17 23:52:11,2022-06-17 23:52:18,0:00:07,0.121,1,0.002,0.002
1845206,u-ch427-n96-template-start-paper-ms-00.fcm_make2_um.19880901T0000Z,2022-06-17 23:51:33,2022-06-17 23:52:11,2022-06-17 23:52:18,0:00:07,0.156,1,0.002,0.002
1845218,u-ch427-n96-template-start-paper-ms-00.ens_setup_all.19880901T0000Z,2022-06-17 23:52:30,2022-06-17 23:53:11,2022-06-17 23:53:35,0:00:24,0.369,1,0.007,0.007
1845219,u-ch427-n96-template-start-paper-ms-00.install_cold.19880901T0000Z,2022-06-17 23:52:30,2022-06-17 23:52:35,2022-06-17 23:52:47,0:00:12,0.706,1,0.003,0.003
1845221,u-ch427-n96-template-start-paper-ms-00.xml.19880901T0000Z,2022-06-17 23:52:31,2022-06-17 23:53:11,2022-06-17 23:53:25,0:00:14,0.259,1,0.004,0.004
1845222,u-ch427-n96-template-start-paper-ms-00.fcm_make2_drivers.19880901T0000Z,2022-06-17 23:52:40,2022-06-17 23:53:11,2022-06-17 23:53:25,0:00:14,0.311,1,0.004,0.004
1845225,u-ch427-n96-template-start-paper-ms-00.fcm_make2_um.19880901T0000Z,2022-06-17 23:52:52,2022-06-17 23:53:11,2022-06-18 00:01:41,0:08:30,0.964,1,0.142,0.142
1845279,u-ch427-n96-template-start-paper-ms-00.install_ancil.19880901T0000Z,2022-06-17 23:57:38,2022-06-17 23:57:40,2022-06-17 23:57:49,0:00:09,0.818,1,0.002,0.002
1845287,u-ch427-n96-xml-temp17.ens_setup_all.19880901T0000Z,2022-06-17 23:58:10,2022-06-17 23:59:13,2022-06-17 23:59:39,0:00:26,0.292,1,0.007,0.007
1845288,u-ch427-n96-xml-temp17.install_cold.19880901T0000Z,2022-06-17 23:58:10,2022-06-17 23:58:12,2022-06-17 23:58:23,0:00:11,0.846,1,0.003,0.003
1845289,u-ch427-n96-xml-temp17.xml.19880901T0000Z,2022-06-17 23:58:10,2022-06-17 23:59:13,2022-06-17 23:59:24,0:00:11,0.149,1,0.003,0.003
1845292,u-ch427-n96-xml-temp17.fcm_make2_drivers.19880901T0000Z,2022-06-17 23:58:23,2022-06-17 23:59:13,2022-06-17 23:59:26,0:00:13,0.206,1,0.004,0.004
1845294,u-ch427-n96-xml-temp18.ens_setup_all.19880901T0000Z,2022-06-17 23:58:28,2022-06-17 23:59:13,2022-06-17 23:59:39,0:00:26,0.366,1,0.007,0.007
1845295,u-ch427-n96-xml-temp18.install_cold.19880901T0000Z,2022-06-17 23:58:28,2022-06-17 23:58:30,2022-06-17 23:58:39,0:00:09,0.818,1,0.002,0.002
1845296,u-ch427-n96-xml-temp18.xml.19880901T0000Z,2022-06-17 23:58:28,2022-06-17 23:59:13,2022-06-17 23:59:26,0:00:13,0.224,1,0.004,0.004
1845298,u-ch427-n96-xml-temp17.fcm_make2_um.19880901T0000Z,2022-06-17 23:58:35,2022-06-17 23:59:13,2022-06-18 00:07:55,0:08:42,0.932,1,0.145,0.145
1845299,u-ch427-n96-xml-temp18.fcm_make2_drivers.19880901T0000Z,2022-06-17 23:58:39,2022-06-17 23:59:13,2022-06-17 23:59:26,0:00:13,0.277,1,0.004,0.004
1845302,u-ch427-n96-xml-temp19.ens_setup_all.19880901T0000Z,2022-06-17 23:58:43,2022-06-17 23:59:13,2022-06-17 23:59:39,0:00:26,0.464,1,0.007,0.007
1845303,u-ch427-n96-xml-temp19.install_cold.19880901T0000Z,2022-06-17 23:58:43,2022-06-17 23:58:47,2022-06-17 23:58:56,0:00:09,0.692,1,0.002,0.002
1845304,u-ch427-n96-xml-temp19.xml.19880901T0000Z,2022-06-17 23:58:43,2022-06-17 23:59:13,2022-06-17 23:59:24,0:00:11,0.268,1,0.003,0.003
1845307,u-ch427-n96-xml-temp18.fcm_make2_um.19880901T0000Z,2022-06-17 23:58:54,2022-06-17 23:59:13,2022-06-18 00:07:49,0:08:36,0.964,1,0.143,0.143
1845308,u-ch427-n96-xml-temp19.fcm_make2_drivers.19880901T0000Z,2022-06-17 23:58:54,2022-06-17 23:59:13,2022-06-17 23:59:26,0:00:13,0.406,1,0.004,0.004
1845311,u-ch427-n96-xml-temp19.fcm_make2_um.19880901T0000Z,2022-06-17 23:59:08,2022-06-17 23:59:13,2022-06-18 00:07:46,0:08:33,0.99,1,0.142,0.142
1845357,u-ch427-n96-template-start-paper-ms-00.atmos_main.19880901T0000Z,2022-06-18 00:03:00,2022-06-18 00:03:03,2022-06-18 00:03:39,0:00:36,0.923,11,0.11,0.11
1845361,u-ch427-n96-xml-temp17.install_ancil.19880901T0000Z,2022-06-18 00:03:16,2022-06-18 00:03:16,2022-06-18 00:03:27,0:00:11,1,1,0.003,0.003
1845364,u-ch427-n96-xml-temp18.install_ancil.19880901T0000Z,2022-06-18 00:03:34,2022-06-18 00:03:37,2022-06-18 00:03:45,0:00:08,0.727,1,0.002,0.002
1845365,u-ch427-n96-xml-temp19.install_ancil.19880901T0000Z,2022-06-18 00:03:50,2022-06-18 00:03:50,2022-06-18 00:03:58,0:00:08,1,1,0.002,0.002
1845380,u-ch427-n96-xml-temp17.atmos_main.19880901T0000Z,2022-06-18 00:08:44,2022-06-18 00:08:45,2022-06-18 00:10:12,0:01:27,0.989,13,0.314,0.314
1845389,u-ch427-n96-xml-temp18.atmos_main.19880901T0000Z,2022-06-18 00:09:05,2022-06-18 00:09:07,2022-06-18 00:09:40,0:00:33,0.943,13,0.119,0.119
1845392,u-ch427-n96-xml-temp19.atmos_main.19880901T0000Z,2022-06-18 00:09:20,2022-06-18 00:09:43,2022-06-18 00:11:07,0:01:24,0.785,13,0.303,0.303
1846037,u-ch427-n96-template-start-paper-ms-00.ens_setup_all.19880901T0000Z,2022-06-18 01:05:30,2022-06-18 01:05:57,2022-06-18 01:06:21,0:00:24,0.471,1,0.007,0.007
1846038,u-ch427-n96-template-start-paper-ms-00.install_cold.19880901T0000Z,2022-06-18 01:05:30,2022-06-18 01:05:31,2022-06-18 01:05:40,0:00:09,0.9,1,0.002,0.002
1846039,u-ch427-n96-template-start-paper-ms-00.xml.19880901T0000Z,2022-06-18 01:05:30,2022-06-18 01:05:57,2022-06-18 01:06:08,0:00:11,0.289,1,0.003,0.003
1846042,u-ch427-n96-template-start-paper-ms-00.fcm_make2_drivers.19880901T0000Z,2022-06-18 01:05:41,2022-06-18 01:05:57,2022-06-18 01:06:09,0:00:12,0.429,1,0.003,0.003
1846045,u-ch427-n96-template-start-paper-ms-00.fcm_make2_um.19880901T0000Z,2022-06-18 01:05:53,2022-06-18 01:05:57,2022-06-18 01:14:23,0:08:26,0.992,1,0.141,0.141
1846104,u-ch427-n96-template-start-paper-ms-00.install_ancil.19880901T0000Z,2022-06-18 01:10:36,2022-06-18 01:10:36,2022-06-18 01:10:46,0:00:10,1,1,0.003,0.003
1846173,u-ch427-n96-template-start-paper-ms-00.atmos_main.19880901T0000Z,2022-06-18 01:16:06,2022-06-18 01:16:08,2022-06-18 01:17:46,0:01:38,0.98,11,0.299,0.299
1846202,u-ch427-n216-start-paper-x0-11.ens_setup_all.19880901T0000Z,2022-06-18 01:20:11,2022-06-18 01:20:57,2022-06-18 01:21:21,0:00:24,0.343,1,0.007,0.007
1846203,u-ch427-n216-start-paper-x0-11.install_cold.19880901T0000Z,2022-06-18 01:20:14,2022-06-18 01:20:16,2022-06-18 01:20:25,0:00:09,0.818,1,0.002,0.002
1846205,u-ch427-n216-start-paper-x0-11.xml.19880901T0000Z,2022-06-18 01:20:14,2022-06-18 01:20:57,2022-06-18 01:21:09,0:00:12,0.218,1,0.003,0.003
1846207,u-ch427-n216-start-paper-x0-11.fcm_make2_drivers.19880901T0000Z,2022-06-18 01:20:24,2022-06-18 01:20:57,2022-06-18 01:21:09,0:00:12,0.267,1,0.003,0.003
1846209,u-ch427-n216-start-paper-x0-12.ens_setup_all.19880901T0000Z,2022-06-18 01:20:24,2022-06-18 01:20:57,2022-06-18 01:21:21,0:00:24,0.421,1,0.007,0.007
1846210,u-ch427-n216-start-paper-x0-12.install_cold.19880901T0000Z,2022-06-18 01:20:24,2022-06-18 01:20:25,2022-06-18 01:20:35,0:00:10,0.909,1,0.003,0.003
1846211,u-ch427-n216-start-paper-x0-12.xml.19880901T0000Z,2022-06-18 01:20:24,2022-06-18 01:20:57,2022-06-18 01:21:09,0:00:12,0.267,1,0.003,0.003
1846213,u-ch427-n216-start-paper-x0-13.ens_setup_all.19880901T0000Z,2022-06-18 01:20:32,2022-06-18 01:20:57,2022-06-18 01:21:24,0:00:27,0.519,1,0.007,0.007
1846214,u-ch427-n216-start-paper-x0-13.install_cold.19880901T0000Z,2022-06-18 01:20:32,2022-06-18 01:20:36,2022-06-18 01:20:45,0:00:09,0.692,1,0.002,0.002
1846215,u-ch427-n216-start-paper-x0-13.xml.19880901T0000Z,2022-06-18 01:20:32,2022-06-18 01:20:57,2022-06-18 01:21:09,0:00:12,0.324,1,0.003,0.003
1846217,u-ch427-n216-start-paper-x0-12.fcm_make2_drivers.19880901T0000Z,2022-06-18 01:20:33,2022-06-18 01:20:58,2022-06-18 01:21:09,0:00:11,0.306,1,0.003,0.003
1846218,u-ch427-n216-start-paper-x0-11.fcm_make2_um.19880901T0000Z,2022-06-18 01:20:37,2022-06-18 01:20:58,2022-06-18 01:29:22,0:08:24,0.96,1,0.14,0.14
1846222,u-ch427-n216-start-paper-x0-14.ens_setup_all.19880901T0000Z,2022-06-18 01:20:42,2022-06-18 01:20:58,2022-06-18 01:21:29,0:00:31,0.66,1,0.009,0.009
1846223,u-ch427-n216-start-paper-x0-14.install_cold.19880901T0000Z,2022-06-18 01:20:42,2022-06-18 01:20:44,2022-06-18 01:20:53,0:00:09,0.818,1,0.002,0.002
1846224,u-ch427-n216-start-paper-x0-14.xml.19880901T0000Z,2022-06-18 01:20:42,2022-06-18 01:20:58,2022-06-18 01:21:09,0:00:11,0.407,1,0.003,0.003
1846225,u-ch427-n216-start-paper-x0-13.fcm_make2_drivers.19880901T0000Z,2022-06-18 01:20:43,2022-06-18 01:20:58,2022-06-18 01:21:09,0:00:11,0.423,1,0.003,0.003
1846228,u-ch427-n216-start-paper-x0-12.fcm_make2_um.19880901T0000Z,2022-06-18 01:20:48,2022-06-18 01:20:58,2022-06-18 01:29:29,0:08:31,0.981,1,0.142,0.142
1846229,u-ch427-n216-start-paper-x0-15.ens_setup_all.19880901T0000Z,2022-06-18 01:20:53,2022-06-18 01:20:58,2022-06-18 01:21:33,0:00:35,0.875,1,0.01,0.01
1846230,u-ch427-n216-start-paper-x0-15.install_cold.19880901T0000Z,2022-06-18 01:20:53,2022-06-18 01:20:54,2022-06-18 01:21:04,0:00:10,0.909,1,0.003,0.003
1846231,u-ch427-n216-start-paper-x0-15.xml.19880901T0000Z,2022-06-18 01:20:53,2022-06-18 01:20:58,2022-06-18 01:21:09,0:00:11,0.688,1,0.003,0.003
1846232,u-ch427-n216-start-paper-x0-14.fcm_make2_drivers.19880901T0000Z,2022-06-18 01:20:56,2022-06-18 01:21:57,2022-06-18 01:22:09,0:00:12,0.164,1,0.003,0.003
1846235,u-ch427-n216-start-paper-x0-13.fcm_make2_um.19880901T0000Z,2022-06-18 01:21:01,2022-06-18 01:21:57,2022-06-18 01:30:29,0:08:32,0.901,1,0.142,0.142
1846238,u-ch427-n216-start-paper-x0-15.fcm_make2_drivers.19880901T0000Z,2022-06-18 01:21:09,2022-06-18 01:21:57,2022-06-18 01:22:09,0:00:12,0.2,1,0.003,0.003
1846239,u-ch427-n216-start-paper-x0-16.ens_setup_all.19880901T0000Z,2022-06-18 01:21:14,2022-06-18 01:21:57,2022-06-18 01:22:40,0:00:43,0.5,1,0.012,0.012
1846240,u-ch427-n216-start-paper-x0-14.fcm_make2_um.19880901T0000Z,2022-06-18 01:21:14,2022-06-18 01:21:57,2022-06-18 01:30:36,0:08:39,0.923,1,0.144,0.144
1846241,u-ch427-n216-start-paper-x0-16.install_cold.19880901T0000Z,2022-06-18 01:21:14,2022-06-18 01:21:16,2022-06-18 01:21:25,0:00:09,0.818,1,0.002,0.002
1846242,u-ch427-n216-start-paper-x0-16.xml.19880901T0000Z,2022-06-18 01:21:14,2022-06-18 01:21:57,2022-06-18 01:22:09,0:00:12,0.218,1,0.003,0.003
1846245,u-ch427-n216-start-paper-x0-15.fcm_make2_um.19880901T0000Z,2022-06-18 01:21:24,2022-06-18 01:21:57,2022-06-18 01:30:44,0:08:47,0.941,1,0.146,0.146
1846246,u-ch427-n216-start-paper-x0-16.fcm_make2_drivers.19880901T0000Z,2022-06-18 01:21:25,2022-06-18 01:21:57,2022-06-18 01:22:09,0:00:12,0.273,1,0.003,0.003
1846249,u-ch427-n216-start-paper-x0-17.ens_setup_all.19880901T0000Z,2022-06-18 01:21:31,2022-06-18 01:21:58,2022-06-18 01:22:43,0:00:45,0.625,1,0.012,0.012
1846250,u-ch427-n216-start-paper-x0-17.install_cold.19880901T0000Z,2022-06-18 01:21:32,2022-06-18 01:21:35,2022-06-18 01:21:44,0:00:09,0.75,1,0.002,0.002
1846251,u-ch427-n216-start-paper-x0-17.xml.19880901T0000Z,2022-06-18 01:21:32,2022-06-18 01:21:58,2022-06-18 01:22:11,0:00:13,0.333,1,0.004,0.004
1846254,u-ch427-n216-start-paper-x0-16.fcm_make2_um.19880901T0000Z,2022-06-18 01:21:42,2022-06-18 01:21:58,2022-06-18 01:30:36,0:08:38,0.97,1,0.144,0.144
1846255,u-ch427-n216-start-paper-x0-18.ens_setup_all.19880901T0000Z,2022-06-18 01:21:43,2022-06-18 01:21:58,2022-06-18 01:22:48,0:00:50,0.769,1,0.014,0.014
1846256,u-ch427-n216-start-paper-x0-18.install_cold.19880901T0000Z,2022-06-18 01:21:43,2022-06-18 01:21:43,2022-06-18 01:21:53,0:00:10,1,1,0.003,0.003
1846257,u-ch427-n216-start-paper-x0-18.xml.19880901T0000Z,2022-06-18 01:21:43,2022-06-18 01:21:58,2022-06-18 01:22:09,0:00:11,0.423,1,0.003,0.003
1846258,u-ch427-n216-start-paper-x0-17.fcm_make2_drivers.19880901T0000Z,2022-06-18 01:21:44,2022-06-18 01:21:58,2022-06-18 01:22:09,0:00:11,0.44,1,0.003,0.003
1846260,u-ch427-n216-start-paper-x0-18.fcm_make2_drivers.19880901T0000Z,2022-06-18 01:21:56,2022-06-18 01:22:57,2022-06-18 01:23:09,0:00:12,0.164,1,0.003,0.003
1846261,u-ch427-n216-start-paper-x0-17.fcm_make2_um.19880901T0000Z,2022-06-18 01:21:59,2022-06-18 01:22:57,2022-06-18 01:31:25,0:08:28,0.898,1,0.141,0.141
1846263,u-ch427-n216-start-paper-x0-19.ens_setup_all.19880901T0000Z,2022-06-18 01:22:04,2022-06-18 01:22:57,2022-06-18 01:23:51,0:00:54,0.505,1,0.015,0.015
1846264,u-ch427-n216-start-paper-x0-19.install_cold.19880901T0000Z,2022-06-18 01:22:04,2022-06-18 01:22:11,2022-06-18 01:22:24,0:00:13,0.65,1,0.004,0.004
1846265,u-ch427-n216-start-paper-x0-19.xml.19880901T0000Z,2022-06-18 01:22:06,2022-06-18 01:22:57,2022-06-18 01:23:09,0:00:12,0.19,1,0.003,0.003
1846267,u-ch427-n216-start-paper-x0-18.fcm_make2_um.19880901T0000Z,2022-06-18 01:22:12,2022-06-18 01:22:58,2022-06-18 01:31:31,0:08:33,0.918,1,0.142,0.142
1846268,u-ch427-n216-start-paper-x0-19.fcm_make2_drivers.19880901T0000Z,2022-06-18 01:22:14,2022-06-18 01:22:58,2022-06-18 01:23:11,0:00:13,0.228,1,0.004,0.004
1846270,u-ch427-n216-start-paper-x0-19.fcm_make2_um.19880901T0000Z,2022-06-18 01:22:28,2022-06-18 01:22:58,2022-06-18 01:31:39,0:08:41,0.946,1,0.145,0.145
1846272,u-ch427-n216-start-paper-x0-21.ens_setup_all.19880901T0000Z,2022-06-18 01:22:31,2022-06-18 01:22:58,2022-06-18 01:23:21,0:00:23,0.46,1,0.006,0.006
1846273,u-ch427-n216-start-paper-x0-21.install_cold.19880901T0000Z,2022-06-18 01:22:31,2022-06-18 01:22:35,2022-06-18 01:22:45,0:00:10,0.714,1,0.003,0.003
1846274,u-ch427-n216-start-paper-x0-21.xml.19880901T0000Z,2022-06-18 01:22:32,2022-06-18 01:22:58,2022-06-18 01:23:09,0:00:11,0.297,1,0.003,0.003
1846276,u-ch427-n216-start-paper-x0-21.fcm_make2_drivers.19880901T0000Z,2022-06-18 01:22:42,2022-06-18 01:22:58,2022-06-18 01:23:09,0:00:11,0.407,1,0.003,0.003
1846278,u-ch427-n216-start-paper-x0-21.fcm_make2_um.19880901T0000Z,2022-06-18 01:22:56,2022-06-18 01:23:57,2022-06-18 01:32:31,0:08:34,0.894,1,0.143,0.143
1846280,u-ch427-n216-start-paper-x0-22.ens_setup_all.19880901T0000Z,2022-06-18 01:23:01,2022-06-18 01:23:57,2022-06-18 01:24:22,0:00:25,0.309,1,0.007,0.007
1846281,u-ch427-n216-start-paper-x0-22.install_cold.19880901T0000Z,2022-06-18 01:23:01,2022-06-18 01:23:04,2022-06-18 01:23:14,0:00:10,0.769,1,0.003,0.003
1846282,u-ch427-n216-start-paper-x0-22.xml.19880901T0000Z,2022-06-18 01:23:01,2022-06-18 01:23:57,2022-06-18 01:24:11,0:00:14,0.2,1,0.004,0.004
1846285,u-ch427-n216-start-paper-x0-22.fcm_make2_drivers.19880901T0000Z,2022-06-18 01:23:12,2022-06-18 01:23:57,2022-06-18 01:24:11,0:00:14,0.237,1,0.004,0.004
1846289,u-ch427-n216-start-paper-x0-22.fcm_make2_um.19880901T0000Z,2022-06-18 01:23:24,2022-06-18 01:23:58,2022-06-18 01:32:51,0:08:53,0.94,1,0.148,0.148
1846290,u-ch427-n216-start-paper-x0-23.ens_setup_all.19880901T0000Z,2022-06-18 01:23:26,2022-06-18 01:23:58,2022-06-18 01:24:28,0:00:30,0.484,1,0.008,0.008
1846291,u-ch427-n216-start-paper-x0-23.install_cold.19880901T0000Z,2022-06-18 01:23:26,2022-06-18 01:23:27,2022-06-18 01:23:37,0:00:10,0.909,1,0.003,0.003
1846292,u-ch427-n216-start-paper-x0-23.xml.19880901T0000Z,2022-06-18 01:23:26,2022-06-18 01:23:58,2022-06-18 01:24:14,0:00:16,0.333,1,0.004,0.004
1846295,u-ch427-n216-start-paper-x0-23.fcm_make2_drivers.19880901T0000Z,2022-06-18 01:23:37,2022-06-18 01:23:58,2022-06-18 01:24:14,0:00:16,0.432,1,0.004,0.004
1846299,u-ch427-n216-start-paper-x0-23.fcm_make2_um.19880901T0000Z,2022-06-18 01:23:49,2022-06-18 01:23:58,2022-06-18 01:32:27,0:08:29,0.983,1,0.141,0.141
1846303,u-ch427-n216-start-paper-x0-24.ens_setup_all.19880901T0000Z,2022-06-18 01:24:09,2022-06-18 01:24:57,2022-06-18 01:25:30,0:00:33,0.407,1,0.009,0.009
1846305,u-ch427-n216-start-paper-x0-24.install_cold.19880901T0000Z,2022-06-18 01:24:09,2022-06-18 01:24:11,2022-06-18 01:24:21,0:00:10,0.833,1,0.003,0.003
1846306,u-ch427-n216-start-paper-x0-24.xml.19880901T0000Z,2022-06-18 01:24:09,2022-06-18 01:24:57,2022-06-18 01:25:11,0:00:14,0.226,1,0.004,0.004
